community,community_area,population,category,description,total20,total19,total21,total22,total23,total24,total25,total26,last12mos,total_prior3years,avg_prior3years,inc_19to25,inc_19tolast12,inc_25tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate_last12,rate_prior3years
West Lawn,65,34000,Aggravated Battery,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Aggravated Battery,AGGRAVATED OF A CHILD,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,2.9,0,0,0.9
West Lawn,65,34000,Aggravated Battery,AGGRAVATED OF A SENIOR CITIZEN,4,0,2,0,2,0,4,1,4,6,2,NA,NA,0,100,0,11.8,5.9,0,5.9,0,11.8,11.8,5.9
West Lawn,65,34000,Aggravated Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Aggravated Battery,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,0,0,1,1,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,2.9,2.9,5.9,0,0,0,2.1
West Lawn,65,34000,Aggravated Battery,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Aggravated Battery,AGGRAVATED: HANDGUN,2,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,8.8,5.9,0,0,0,0,0,0,0
West Lawn,65,34000,Aggravated Battery,AGGRAVATED: OTHER DANG WEAPON,0,8,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,23.5,0,0,0,0,0,0,0,0
West Lawn,65,34000,Aggravated Battery,AGGRAVATED:KNIFE/CUTTING INSTR,1,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,11.8,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Arson,AGGRAVATED,0,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,2.9,2.9,0,0,2.1
West Lawn,65,34000,Arson,ATTEMPT ARSON,0,0,0,1,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,2.9,0,2.9,0,0,0.9
West Lawn,65,34000,Arson,BY FIRE,0,2,3,1,4,4,1,0,1,9,3,-50,-50,0,-67,5.9,0,8.8,2.9,11.8,11.8,2.9,2.9,8.8
West Lawn,65,34000,Arson,POSSESSION - EXPLOSIVE / INCENDIARY DEVICE,0,0,0,1,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,2.9,0,0,2.9,2.9,0.9
West Lawn,65,34000,Burglary,ATTEMPT FORCIBLE ENTRY,2,3,0,2,3,7,2,1,3,12,4,-33.3,0,50,-25,8.8,5.9,0,5.9,8.8,20.6,5.9,8.8,11.8
West Lawn,65,34000,Burglary,BURGLARY FROM MOTOR VEHICLE,0,0,0,0,0,5,13,3,16,18,6,NA,NA,23.1,167,0,0,0,0,0,14.7,38.2,47.1,17.6
West Lawn,65,34000,Burglary,FORCIBLE ENTRY,34,63,28,37,57,33,39,8,35,129,43,-38.1,-44.4,-10.3,-19,185.3,100,82.4,108.8,167.6,97.1,114.7,102.9,126.5
West Lawn,65,34000,Burglary,HOME INVASION,1,0,0,4,4,2,0,2,2,6,2,NA,NA,NA,0,0,2.9,0,11.8,11.8,5.9,0,5.9,5.9
West Lawn,65,34000,Burglary,UNLAWFUL ENTRY,11,26,28,23,35,24,11,3,11,70,23.3,-57.7,-57.7,0,-53,76.5,32.4,82.4,67.6,102.9,70.6,32.4,32.4,68.5
West Lawn,65,34000,Criminal Sexual Abuse,AGG CRIMINAL SEXUAL ABUSE,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Criminal Sexual Abuse,AGGRAVATED CRIMINAL SEXUAL ABUSE,1,0,2,4,1,2,1,0,0,4,1.3,NA,NA,-100,-100,0,2.9,5.9,11.8,2.9,5.9,2.9,0,3.8
West Lawn,65,34000,Criminal Sexual Abuse,CHILD PORNOGRAPHY,1,0,1,0,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,2.9,2.9,0,0,5.9,0,0,2.1
West Lawn,65,34000,Criminal Sexual Abuse,CRIM SEX ABUSE-PENETRATE - OFF < 5 YRS OLDER - VIC 13-16 YOA,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,2.9,0,0.9
West Lawn,65,34000,Criminal Sexual Abuse,CRIMINAL SEXUAL ABUSE,1,1,4,5,4,1,2,0,2,7,2.3,100,100,0,-13,2.9,2.9,11.8,14.7,11.8,2.9,5.9,5.9,6.8
West Lawn,65,34000,Criminal Sexual Abuse,CRIMINAL SEXUAL ABUSE - SEXUAL PENETRATION,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Criminal Sexual Abuse,INDECENT SOLICITATION OF A CHILD,1,0,0,1,2,0,2,0,1,4,1.3,NA,NA,-50,-23,0,2.9,0,2.9,5.9,0,5.9,2.9,3.8
West Lawn,65,34000,Criminal Sexual Abuse,INDECENT SOLICITATION/CHILD,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Criminal Sexual Abuse,LICENSED PREMISE,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Criminal Sexual Abuse,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,2,0,4,2,0,5,3,2,4,8,2.7,NA,NA,33.3,48,0,5.9,11.8,5.9,0,14.7,8.8,11.8,7.9
West Lawn,65,34000,Criminal Sexual Abuse,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,1,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,11.8,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Criminal Sexual Abuse,OBSCENE MATTER,0,0,0,1,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,2.9,2.9,0,0,0,0.9
West Lawn,65,34000,Criminal Sexual Abuse,OBSCENE TELEPHONE CALLS,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,2.9,0,0.9
West Lawn,65,34000,Criminal Sexual Abuse,OBSCENITY,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Criminal Sexual Abuse,OTHER,0,2,1,2,0,3,0,0,0,3,1,-100,-100,NA,-100,5.9,0,2.9,5.9,0,8.8,0,0,2.9
West Lawn,65,34000,Criminal Sexual Abuse,PUBLIC INDECENCY,0,0,2,0,1,4,2,0,2,7,2.3,NA,NA,0,-13,0,0,5.9,0,2.9,11.8,5.9,5.9,6.8
West Lawn,65,34000,Criminal Sexual Abuse,SALE / DISTRIBUTE OBSCENE MATERIAL TO MINOR,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Criminal Sexual Assault,AGGRAVATED - HANDGUN,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Criminal Sexual Assault,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,0,0,0,1,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,2.9,0,0,2.9,2.9,0.9
West Lawn,65,34000,Criminal Sexual Assault,AGGRAVATED - OTHER,3,0,3,2,0,1,2,1,2,3,1,NA,NA,0,100,0,8.8,8.8,5.9,0,2.9,5.9,5.9,2.9
West Lawn,65,34000,Criminal Sexual Assault,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,2,3,0,0,0,2,0,0,0,2,0.7,-100,-100,NA,-100,8.8,5.9,0,0,0,5.9,0,0,2.1
West Lawn,65,34000,Criminal Sexual Assault,ATTEMPT NON-AGGRAVATED,0,0,1,0,1,2,0,0,0,3,1,NA,NA,NA,-100,0,0,2.9,0,2.9,5.9,0,0,2.9
West Lawn,65,34000,Criminal Sexual Assault,NON-AGGRAVATED,1,9,5,6,6,9,4,0,3,19,6.3,-55.6,-66.7,-25,-52,26.5,2.9,14.7,17.6,17.6,26.5,11.8,8.8,18.5
West Lawn,65,34000,Criminal Sexual Assault,PREDATORY,0,3,0,1,2,0,0,0,0,2,0.7,-100,-100,NA,-100,8.8,0,0,2.9,5.9,0,0,0,2.1
West Lawn,65,34000,Criminal Sexual Assault,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,3,0,3,1,1,0,2,0,2,3,1,NA,NA,0,100,0,8.8,8.8,2.9,2.9,0,5.9,5.9,2.9
West Lawn,65,34000,Disorderly Conduct,OBSTRUCTING IDENTIFICATION,0,1,0,0,2,0,0,0,0,2,0.7,-100,-100,NA,-100,2.9,0,0,0,5.9,0,0,0,2.1
West Lawn,65,34000,Disorderly Conduct,OBSTRUCTING JUSTICE,0,0,0,0,0,1,4,0,4,5,1.7,NA,NA,0,135,0,0,0,0,0,2.9,11.8,11.8,5
West Lawn,65,34000,Disorderly Conduct,OBSTRUCTING SERVICE,0,0,0,1,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,2.9,0,2.9,0,0,0.9
West Lawn,65,34000,Disorderly Conduct,PEEPING TOM,0,0,0,1,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,2.9,0,5.9,0,0,2.1
West Lawn,65,34000,Disorderly Conduct,RECKLESS CONDUCT,1,3,0,2,8,6,5,0,3,19,6.3,66.7,0,-40,-52,8.8,2.9,0,5.9,23.5,17.6,14.7,8.8,18.5
West Lawn,65,34000,Disorderly Conduct,REFUSING TO AID AN OFFICER,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Disorderly Conduct,RESIST / OBSTRUCT / DISARM OFFICER,0,0,0,0,1,1,1,1,2,3,1,NA,NA,100,100,0,0,0,0,2.9,2.9,2.9,5.9,2.9
West Lawn,65,34000,Disorderly Conduct,RESIST/OBSTRUCT/DISARM OFFICER,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,CRIMINAL DRUG CONSPIRACY,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.9,0,0,0,0.9
West Lawn,65,34000,Drug Abuse,MANU/DEL:CANNABIS OVER 10 GMS,1,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,MANU/DELIVER: HEROIN(BRN/TAN),0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,2.9,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,MANUFACTURE / DELIVER - COCAINE,0,0,1,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,2.9,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Drug Abuse,MANUFACTURE / DELIVER - SYNTHETIC DRUGS,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.9,0,0,0,0.9
West Lawn,65,34000,Drug Abuse,POSS: BARBITUATES,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSS: CANNABIS 30GMS OR LESS,2,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,11.8,5.9,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSS: CANNABIS MORE THAN 30GMS,3,7,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,20.6,8.8,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSS: COCAINE,4,9,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,26.5,11.8,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSS: HEROIN(BRN/TAN),0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSS: HEROIN(WHITE),0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSSESS - BARBITURATES,0,0,0,0,1,0,1,0,1,2,0.7,NA,NA,0,43,0,0,0,0,2.9,0,2.9,2.9,2.1
West Lawn,65,34000,Drug Abuse,POSSESS - CANNABIS MORE THAN 30 GRAMS,3,1,2,2,1,5,3,0,3,9,3,200,200,0,0,2.9,8.8,5.9,5.9,2.9,14.7,8.8,8.8,8.8
West Lawn,65,34000,Drug Abuse,POSSESS - COCAINE,2,0,1,2,3,4,4,1,4,11,3.7,NA,NA,0,8,0,5.9,2.9,5.9,8.8,11.8,11.8,11.8,10.9
West Lawn,65,34000,Drug Abuse,POSSESS - CRACK,0,0,0,2,1,1,1,0,1,3,1,NA,NA,0,0,0,0,0,5.9,2.9,2.9,2.9,2.9,2.9
West Lawn,65,34000,Drug Abuse,POSSESS - HALLUCINOGENS,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Drug Abuse,POSSESS - HEROIN (TAN / BROWN TAR),0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,2.9,0,0,0.9
West Lawn,65,34000,Drug Abuse,POSSESS - HEROIN (WHITE),1,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,2.9,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Drug Abuse,POSSESS - METHAMPHETAMINE,1,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,2.9,0,0,0,0,2.9,0,0.9
West Lawn,65,34000,Forgery & Counterfeiting,COUNTERFEIT CHECK,0,8,0,11,4,2,0,0,0,6,2,-100,-100,NA,-100,23.5,0,0,32.4,11.8,5.9,0,0,5.9
West Lawn,65,34000,Forgery & Counterfeiting,COUNTERFEITING DOCUMENT,1,5,0,0,1,2,1,0,0,4,1.3,-80,-100,-100,-100,14.7,2.9,0,0,2.9,5.9,2.9,0,3.8
West Lawn,65,34000,Forgery & Counterfeiting,FORGERY,6,5,4,52,14,6,5,1,4,25,8.3,0,-20,-20,-52,14.7,17.6,11.8,152.9,41.2,17.6,14.7,11.8,24.4
West Lawn,65,34000,Fraud,AGGRAVATED COMPUTER TAMPERING,0,0,0,0,0,0,3,0,2,3,1,NA,NA,-33.3,100,0,0,0,0,0,0,8.8,5.9,2.9
West Lawn,65,34000,Fraud,AGGRAVATED FINANCIAL IDENTITY THEFT,0,0,1,0,2,0,2,0,2,4,1.3,NA,NA,0,54,0,0,2.9,0,5.9,0,5.9,5.9,3.8
West Lawn,65,34000,Fraud,ATTEMPT - FINANCIAL IDENTITY THEFT,2,1,2,2,6,1,3,0,0,10,3.3,200,-100,-100,-100,2.9,5.9,5.9,5.9,17.6,2.9,8.8,0,9.7
West Lawn,65,34000,Fraud,BOGUS CHECK,11,0,1,6,3,3,1,0,1,7,2.3,NA,NA,0,-57,0,32.4,2.9,17.6,8.8,8.8,2.9,2.9,6.8
West Lawn,65,34000,Fraud,COMPUTER FRAUD,0,1,2,2,2,3,3,0,3,8,2.7,200,200,0,11,2.9,0,5.9,5.9,5.9,8.8,8.8,8.8,7.9
West Lawn,65,34000,Fraud,CREDIT CARD FRAUD,8,22,8,11,20,8,5,2,6,33,11,-77.3,-72.7,20,-45,64.7,23.5,23.5,32.4,58.8,23.5,14.7,17.6,32.4
West Lawn,65,34000,Fraud,CRIMINAL DEFACEMENT,7,19,7,7,6,3,12,0,6,21,7,-36.8,-68.4,-50,-14,55.9,20.6,20.6,20.6,17.6,8.8,35.3,17.6,20.6
West Lawn,65,34000,Fraud,DECEPTIVE COLLECTION PRACTICES,2,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,5.9,0,2.9,0,0,0,0,0
West Lawn,65,34000,Fraud,FINAN EXPLOIT-ELDERLY/DISABLED,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Fraud,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,0,0,0,0,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,5.9,0,0,0,2.1
West Lawn,65,34000,Fraud,FINANCIAL IDENTITY THEFT $300 AND UNDER,51,7,64,8,6,6,10,3,8,22,7.3,42.9,14.3,-20,10,20.6,150,188.2,23.5,17.6,17.6,29.4,23.5,21.5
West Lawn,65,34000,Fraud,FINANCIAL IDENTITY THEFT OVER $ 300,30,27,28,32,25,31,16,6,18,72,24,-40.7,-33.3,12.5,-25,79.4,88.2,82.4,94.1,73.5,91.2,47.1,52.9,70.6
West Lawn,65,34000,Fraud,FRAUD OR CONFIDENCE GAME,25,20,24,29,16,34,19,3,19,69,23,-5,-5,0,-17,58.8,73.5,70.6,85.3,47.1,100,55.9,55.9,67.6
West Lawn,65,34000,Fraud,ILLEGAL POSSESSION CASH CARD,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Fraud,ILLEGAL USE CASH CARD,8,7,9,5,13,12,6,1,4,31,10.3,-14.3,-42.9,-33.3,-61,20.6,23.5,26.5,14.7,38.2,35.3,17.6,11.8,30.3
West Lawn,65,34000,Fraud,IMPERSONATION,1,2,0,0,3,0,1,0,0,4,1.3,-50,-100,-100,-100,5.9,2.9,0,0,8.8,0,2.9,0,3.8
West Lawn,65,34000,Fraud,"PUBLIC AIR WIRE AND MAIL FRAUD - VIA WIRE, RADIO, TELEVISION",0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,2.9,0,0.9
West Lawn,65,34000,Fraud,STATE BENEFITS FRAUD,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,2.9,0,0.9
West Lawn,65,34000,Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",0,0,0,0,1,0,1,1,1,2,0.7,NA,NA,0,43,0,0,0,0,2.9,0,2.9,2.9,2.1
West Lawn,65,34000,Fraud,THEFT OF LABOR / SERVICES,2,0,2,4,2,3,2,1,2,7,2.3,NA,NA,0,-13,0,5.9,5.9,11.8,5.9,8.8,5.9,5.9,6.8
West Lawn,65,34000,Fraud,THEFT OF LABOR/SERVICES,1,7,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,20.6,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Fraud,THEFT OF LOST / MISLAID PROPERTY,0,0,3,1,1,3,6,3,8,10,3.3,NA,NA,33.3,142,0,0,8.8,2.9,2.9,8.8,17.6,23.5,9.7
West Lawn,65,34000,Fraud,THEFT OF LOST/MISLAID PROP,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Fraud,UNAUTHORIZED VIDEOTAPING,0,0,0,1,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,2.9,0,0,2.9,2.9,0.9
West Lawn,65,34000,Fraud,UNLAWFUL USE OF A COMPUTER,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,2.9,0,0,0,0,0
West Lawn,65,34000,Fraud,WIC FRAUD,0,0,0,0,0,1,1,1,2,2,0.7,NA,NA,100,186,0,0,0,0,0,2.9,2.9,5.9,2.1
West Lawn,65,34000,Involuntary Manslaughter,RECKLESS HOMICIDE,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.9,0,0,0,0.9
West Lawn,65,34000,Liquor License,LIQUOR LICENSE VIOLATION,0,0,1,0,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,0,2.9,0,0,5.9,0,0,2.1
West Lawn,65,34000,Liquor License,SELL / GIVE / DELIVER LIQUOR TO MINOR,0,0,0,0,1,0,1,0,1,2,0.7,NA,NA,0,43,0,0,0,0,2.9,0,2.9,2.9,2.1
West Lawn,65,34000,Liquor License,SELL/GIVE/DEL LIQUOR TO MINOR,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,ANIMAL ABUSE / NEGLECT,0,0,0,0,1,1,1,1,2,3,1,NA,NA,100,100,0,0,0,0,2.9,2.9,2.9,5.9,2.9
West Lawn,65,34000,Misc Non-Index Offense,ARSON THREAT,0,1,1,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,2.9,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,BOMB THREAT,0,2,0,1,1,1,0,0,0,2,0.7,-100,-100,NA,-100,5.9,0,0,2.9,2.9,2.9,0,0,2.1
West Lawn,65,34000,Misc Non-Index Offense,CHILD ABANDONMENT,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,ENDANGERING LIFE / HEALTH OF CHILD,0,1,3,1,0,1,5,0,4,6,2,400,300,-20,100,2.9,0,8.8,2.9,0,2.9,14.7,11.8,5.9
West Lawn,65,34000,Misc Non-Index Offense,EXTORTION,2,1,0,3,2,0,0,0,0,2,0.7,-100,-100,NA,-100,2.9,5.9,0,8.8,5.9,0,0,0,2.1
West Lawn,65,34000,Misc Non-Index Offense,FALSE / STOLEN / ALTERED TRP,0,0,1,0,6,32,14,3,11,52,17.3,NA,NA,-21.4,-36,0,0,2.9,0,17.6,94.1,41.2,32.4,50.9
West Lawn,65,34000,Misc Non-Index Offense,FALSE/STOLEN/ALTERED TRP,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,8.8,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,FOUND SUSPECT NARCOTICS,2,3,0,3,0,2,0,0,0,2,0.7,-100,-100,NA,-100,8.8,5.9,0,8.8,0,5.9,0,0,2.1
West Lawn,65,34000,Misc Non-Index Offense,GUN OFFENDER - ANNUAL REGISTRATION,0,0,2,2,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,5.9,5.9,5.9,0,0,0,2.1
West Lawn,65,34000,Misc Non-Index Offense,GUN OFFENDER - DUTY TO REGISTER,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,2.9,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,2.9,0,0,0.9
West Lawn,65,34000,Misc Non-Index Offense,GUN OFFENDER: ANNUAL REGISTRATION,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,GUN OFFENDER: DUTY TO REGISTER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,HARASSMENT BY ELECTRONIC MEANS,15,30,19,19,20,30,19,2,14,69,23,-36.7,-53.3,-26.3,-39,88.2,44.1,55.9,55.9,58.8,88.2,55.9,41.2,67.6
West Lawn,65,34000,Misc Non-Index Offense,HARASSMENT BY TELEPHONE,16,31,14,16,23,21,31,5,23,75,25,0,-25.8,-25.8,-8,91.2,47.1,41.2,47.1,67.6,61.8,91.2,67.6,73.5
West Lawn,65,34000,Misc Non-Index Offense,INTERFERENCE JUDICIAL PROCESS,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,2.9,0
West Lawn,65,34000,Misc Non-Index Offense,INTIMIDATION,0,1,0,0,1,0,0,0,0,1,0.3,-100,-100,NA,-100,2.9,0,0,0,2.9,0,0,0,0.9
West Lawn,65,34000,Misc Non-Index Offense,KIDNAPPING,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,2.9,0,0.9
West Lawn,65,34000,Misc Non-Index Offense,LICENSE VIOLATION,3,2,2,0,2,1,3,1,4,6,2,50,100,33.3,100,5.9,8.8,5.9,0,5.9,2.9,8.8,11.8,5.9
West Lawn,65,34000,Misc Non-Index Offense,LOOTING,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,11.8,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,OTHER CRIME AGAINST PERSON,1,3,4,3,6,6,5,0,3,17,5.7,66.7,0,-40,-47,8.8,2.9,11.8,8.8,17.6,17.6,14.7,8.8,16.8
West Lawn,65,34000,Misc Non-Index Offense,OTHER CRIME INVOLVING PROPERTY,0,3,3,0,3,3,3,0,3,9,3,0,0,0,0,8.8,0,8.8,0,8.8,8.8,8.8,8.8,8.8
West Lawn,65,34000,Misc Non-Index Offense,OTHER OFFENSE,12,12,5,1,1,3,4,0,2,8,2.7,-66.7,-83.3,-50,-26,35.3,35.3,14.7,2.9,2.9,8.8,11.8,5.9,7.9
West Lawn,65,34000,Misc Non-Index Offense,OTHER VEHICLE OFFENSE,5,3,3,6,6,6,5,1,6,17,5.7,66.7,100,20,5,8.8,14.7,8.8,17.6,17.6,17.6,14.7,17.6,16.8
West Lawn,65,34000,Misc Non-Index Offense,OTHER WEAPONS VIOLATION,1,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,2.9,0,0,0,0,2.9,2.9,0.9
West Lawn,65,34000,Misc Non-Index Offense,SALE TOBACCO PRODUCTS TO MINOR,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,SEX OFFENDER - FAIL TO REGISTER,0,0,0,0,1,0,1,0,0,2,0.7,NA,NA,-100,-100,0,0,0,0,2.9,0,2.9,0,2.1
West Lawn,65,34000,Misc Non-Index Offense,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,5.9,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,SEX OFFENDER: FAIL REG NEW ADD,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,2.9,0,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,TAMPER WITH MOTOR VEHICLE,1,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5.9,2.9,0,0,0,0,0,0,0
West Lawn,65,34000,Misc Non-Index Offense,TELEPHONE THREAT,25,23,27,30,25,28,20,6,21,73,24.3,-13,-8.7,5,-14,67.6,73.5,79.4,88.2,73.5,82.4,58.8,61.8,71.5
West Lawn,65,34000,Misc Non-Index Offense,TIRE DEFLATION DEVICE DEPLOYMENT,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,2.9,0,0,0,0.9
